Hotel Name,Price (SAR),Rating,Reviews,Address,Check-in,Check-out,Search Area,Religious_Context,Latitude,Longitude,Stay_Duration,City_Madinah,City_Makkah,City_Taif,Season_Type_Hajj Peak,Season_Type_Pre-Hajj,Season_Type_Ramadan Season,Season_Type_Regular Umrah,Price_Category_Budget,Price_Category_Mid-Range,Price_Category_Premium,Price_Category_Luxury
فندق جوار البيت,-0.12798707225197245,-0.47152398322167743,-0.2455257797372893,"Lat: 21.4112033, Lng: 39.8619158",2026-03-10,2026-03-15,Hotels in Aziziyah Makkah,High spiritual tourism season during Ramadan,21.4112033,39.8619158,0.0,False,True,False,False,False,True,False,False,True,False,False
Zamzam Travel Uk Ltd - Aziziya,-0.18764311117825463,0.2027147951498152,-0.3695461897403226,"Lat: 21.416418, Lng: 39.867081999999996",2026-03-10,2026-03-15,Hotels in Aziziyah Makkah,High spiritual tourism season during Ramadan,21.416418,39.867082,0.0,False,True,False,False,False,True,False,True,False,False,False
فندق عصفور,-0.13141558023624153,-0.9210165021360048,-0.3606106914501735,"Lat: 21.4098093, Lng: 39.8664504",2026-03-10,2026-03-15,Hotels in Aziziyah Makkah,High spiritual tourism season during Ramadan,21.4098093,39.8664504,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق إيلاف بكة,0.20252109743156793,-0.02203146430735001,0.8519256608624688,"Lat: 21.422549699999998, Lng: 39.849276499999995",2026-03-10,2026-03-15,Hotels in Aziziyah Makkah,High spiritual tourism season during Ramadan,21.4225497,39.8492765,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق ميدان,0.07155209243248865,-0.02203146430735001,0.3215015635665096,"Lat: 21.4170786, Lng: 39.8546088",2026-03-10,2026-03-15,Hotels in Aziziyah Makkah,High spiritual tourism season during Ramadan,21.4170786,39.8546088,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق كنان العزيزية,-0.07107383971310553,-0.2467777237645132,-0.3079666111624276,"Lat: 21.4198187, Lng: 39.858604",2026-03-10,2026-03-15,Hotels in Aziziyah Makkah,High spiritual tourism season during Ramadan,21.4198187,39.858604,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق اليقين,-0.12044435468658043,-0.02203146430735001,-0.26673413110065525,"Lat: 21.4160492, Lng: 39.8622464",2026-03-10,2026-03-15,Hotels in Aziziyah Makkah,High spiritual tourism season during Ramadan,21.4160492,39.8622464,0.0,False,True,False,False,False,True,False,False,True,False,False
جوري الهدا,0.08389472117585739,0.8769535735213068,-0.35738099327301115,"Lat: 21.4114026, Lng: 39.8589744",2026-03-10,2026-03-15,Hotels in Aziziyah Makkah,High spiritual tourism season during Ramadan,21.4114026,39.8589744,0.0,False,True,False,False,False,True,False,False,True,False,False
ضيافة الطلائع للشقق المخدومة - One-Bedroom Apartment,1.9174607911629673,-0.02203146430735001,-0.3736371407647282,"Lat: 21.422340393066406, Lng: 39.848140716552734",2026-03-10,2026-03-15,Hotels in Aziziyah Makkah,High spiritual tourism season during Ramadan,21.422340393066406,39.848140716552734,0.0,False,True,False,False,False,True,False,False,False,False,True
Makarem Um Al Qura Hotel,0.3334901024306472,0.42746105460697836,0.8238272867211566,"Lat: 21.4023114, Lng: 39.8307328",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4023114,39.8307328,0.0,False,True,False,False,False,True,False,False,False,True,False
Emaar Elite Hotel,-0.09095918602186626,0.2027147951498152,-0.2565067535396412,"Lat: 21.4093584, Lng: 39.8293463",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4093584,39.8293463,0.0,False,True,False,False,False,True,False,False,True,False,False
لؤلؤة التوحيد,-0.09095918602186626,-1.145762761593169,-0.1878218389719891,"Lat: 21.4109415, Lng: 39.8194078",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4109415,39.8194078,0.0,False,True,False,False,False,True,False,False,True,False,False
WEDAM AL MISFALAH HOTEL 6,-0.09095918602186626,-0.02203146430735001,-0.3647016424745791,"Lat: 21.4043936, Lng: 39.8177251",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4043936,39.8177251,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق الأبراج,-0.09438769400613535,-0.02203146430735001,-0.3684696236812685,"Lat: 21.4016508, Lng: 39.831535599999995",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4016508,39.8315356,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق الماسة بدر,-0.09095918602186626,0.8769535735213068,0.1697057492398803,"Lat: 21.4131952, Lng: 39.8215761",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4131952,39.8215761,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق قصر رزق,0.17577873515426903,1.3264460924356352,-0.12042880367520191,"Lat: 21.404034799999998, Lng: 39.8172478",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4040348,39.8172478,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق سيف المجد,0.5803426772980217,-0.2467777237645132,-0.1611230007074472,"Lat: 21.4124269, Lng: 39.8246069",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4124269,39.8246069,0.0,False,True,False,False,False,True,False,False,False,True,False
ميسان الملتقى,-0.09095918602186626,-0.9210165021360048,-0.36696243119859273,"Lat: 21.4043253, Lng: 39.8167575",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4043253,39.8167575,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق عبير الفضيله,-0.09095918602186626,-0.47152398322167743,-0.31259584521636025,"Lat: 21.405003699999998, Lng: 39.8172299",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4050037,39.8172299,0.0,False,True,False,False,False,True,False,False,True,False,False
Emaar Dewan Al Sud,-0.09095918602186626,-0.9210165021360048,-0.3726682313115795,"Lat: 21.410600000000002, Lng: 39.82763",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4106,39.82763,0.0,False,True,False,False,False,True,False,False,True,False,False
فوكو مكه,0.5481147022458923,0.6522073140641436,1.8056555325785035,"Lat: 21.407812, Lng: 39.818487",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.407812,39.818487,0.0,False,True,False,False,False,True,False,False,False,True,False
فندق برج الضيافة,-0.09095918602186626,-0.47152398322167743,-0.32766777004311776,"Lat: 21.4107651, Lng: 39.8225507",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4107651,39.8225507,0.0,False,True,False,False,False,True,False,False,True,False,False
فندق اعمار المنار,-0.09095918602186626,0.42746105460697836,-0.18728355594246204,"Lat: 21.4133755, Lng: 39.821685699999996",2026-03-10,2026-03-15,Hotels in Al Misfalah Makkah,High spiritual tourism season during Ramadan,21.4133755,39.8216857,0.0,False,True,False,False,False,True,False,False,True,False,False
